,Combined Description Cleaned,Assignment group
0,security incident possible malware phone home request rgt source system name user workstation server location usa nvyjtmca xjhpznds traversecitymi sep sm status field sale yes sw event log incident overview ctor least occurrence vid defender fake alert sensor device company com traffic block source port tcp destine wellington occur outbound http infect contain follow method data protocol post version domain tps doubleverify url path jpg agent mozilla window applewebkit html like gecko chrome safari content length escalate via high priority ticket call per default handle procedure would handle differently future see option question concern please let know either correspond u delete back call escalation relate event medium mail notification autoresolve portal explicit available report purpose sincerely show due space constraint,GRP_3
0,security incident possible malware phone home request rgt source system name user workstation server location usa nvyjtmca xjhpznds traversecitymi sep sm status field sale yes sw event log incident overview ctor least occurrence vid defender fake alert sensor device company com traffic block source port tcp destine wellington occur outbound http infect contain follow method data protocol post version domain tps doubleverify url path jpg agent mozilla window applewebkit html like gecko chrome safari content length escalate via high priority ticket call per default handle procedure would handle differently future see option question concern please let know either correspond u delete back call escalation relate event medium mail notification autoresolve portal explicit available report purpose sincerely show due space constraint,GRP_2
0,security incident possible desert trojan apt activity engineer tool zh source shortname destination system name user location sep sm status field sale yes sw event log see data relate event summary vid backdoor show home occurrence count host connection information port relocation urumqi chn directionality outgo protocol tcp http method get agent mozilla compatible mie window sv cn full url path stats php device sensor company com time utc action block vendor eventid cs score priority version six process sherlock rule inspector ontology type detail classification none accept passive impact flag van pls label pad sensor src dst sport type sport code proto sartlgeo lhqksbdx ttl tos open glen ap seq faf back xfd win bc tcplen cap uri acid packet v p cache control hex c bd b w aeb da f e compatible e cac fc acre,GRP_48
0,security incident possible admin malware trojan real source system name user qxhdcnmj caflvjrn vefghgarr location usa sep sm status update field sale yes sw event log see data relate event summary vid ssl certificate detect inbound occurrence count host connection information shortname reach cp enceinjury net port relocation barcelona esp destination directionality incoming protocol tcp device sensor company com time utc action block vendor eventid cs score priority version six process sherlock rule inspector ontology type agent detail classification none accept passive impact flag van pls label pad sensor src dst sport type sport code proto sartlgeo lhqksbdx ttl tos open glen seq xfd back xdaedb win tcplen cap acid packet w l g po ti f c h assylias inc z v p lt zw b u ac q lb hex e ef edb beb li db eef cc ba syria assyli data bdf ee eb dea ff aeb bda afe aeb ea bbb bcb def dc bef aae abc df cf fb ca daa fe bd ed dead ada dca acc r ec cfe chef cec da bfb fn ede sid bcd k fda ab adc eba abc ddb j cfb kd dba wd,GRP_2
0,scrap reason code two issue mi ask quantity enter zero operator put sure enter intend behavior field blank system ask enter invalid save button disable warn message fix data close confirmation window type information,GRP_41
0,screen kyocera workplace defective please change,GRP_42
0,screen would beshryuout momentarily return follow display driver stop respond recover change laptop recently change every time use microsoft excel deal huge information beshryu message could happen often minute use twice bad turn blue crash dump force start,GRP_19
0,screensaver company center,GRP_0
0,screenshot please look error message let know fix,GRP_40
0,script ecc sd pull august month data revert back delta extraction process refresh history rr need modify bob new price sale give date range move change production extract today extract programdnty,GRP_20
0,sd sale order job amend job schedule due logo user covert client fail start step,GRP_5
0,search engineer tool hello specify date error bottom window show access please give,GRP_0
0,search explorer analytics issue blank bob login es list available phone,GRP_49
0,search function style directory still work,GRP_0
0,search work center machine field collective confirmation header level erp mi number type pop box work time event normal,GRP_41
0,second monitor work hello stop get picture someone please come take look,GRP_3
0,secure logo work try initiative get message username password incorrect log early morning work fine phone,GRP_0
0,security clearance view cutter insert draw web base netweaver system hello team please help member get proper,GRP_0
0,security error travel expense account programdnty,GRP_0
0,security incident broadscanning possible vulnerability scan Warning : Can detect le 5000 character,GRP_2
0,security incident correlation rule trigger imp ping failure relate event event summary service source shortname destination device name company com extra data inspectorruleid sherlockruleid ileatdatacenter true srchostname foreseemaliciouscomment null empty model find evaluationmodels ngm foreseeinternalip time foreseeconndirection internal inspectoreventid occurrence count detail check fail failure echo unable,GRP_2
